ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
6860,,入聲,質術櫛第四,態藝,獝,キツ,キ,,,曉,合,三,諄,入,1,カ行,-i
6861,,入聲,質術櫛第四,態藝,出,シユツ,シユ,,,昌,合,三,諄,入,1,サ行,-iユ
6862,,入聲,質術櫛第四,態藝,蹕,ヒツ,ヒ,,,幫,開,三,眞A,入,1,ハ行,-i
6863,,入聲,質術櫛第四,態藝,叱,シツ,シ,,,昌,開,三,眞A,入,1,サ行,-i
6864,,入聲,質術櫛第四,態藝,弻,ヒツ,ヒ,弼,,並,開,三,眞B,入,1,ハ行,-i
6865,,入聲,質術櫛第四,態藝,昵,チツ,ヒ,,https://i.imgur.com/dOEx5dD.png,娘,開,三,眞B,入,1,ハ行,-i
6866,,入聲,質術櫛第四,態藝,㥾,チツ,ニ,,,娘,開,三,眞B,入,1,ナ行,-i
6867,,入聲,質術櫛第四,態藝,詰,キツ,キ,,,溪,開,三,眞A,入,1,カ行,-i
6868,,入聲,質術櫛第四,態藝,慄,リツ,リ,,,來,開,三,眞A,入,1,ラ行,-i
6869,,入聲,質術櫛第四,態藝,嫉,シツ,シ,,,從,開,三,眞A,入,1,サ行,-i
6870,,入聲,質術櫛第四,態藝,誶,シツ,シ,,,從,合,三,諄,入,1,サ行,-i
6871,,入聲,質術櫛第四,態藝,恤,シツ,シ,,,心,合,三,諄,入,1,サ行,-i
6872,,入聲,質術櫛第四,態藝,怵,ジユツ,シユ,,,徹,合,三,諄,入,1,サ行,-iユ
6873,,入聲,質術櫛第四,態藝,堲,シツ,シ,,,精,開,三,眞A,入,1,サ行,-i
6874,,入聲,質術櫛第四,態藝,佚,イツ,イ,,,以,開,三,眞A,入,1,アヤワ行,-i
6875,,入聲,質術櫛第四,態藝,述,ジユツ,シユ,,,船,合,三,諄,入,1,サ行,-iユ
6876,,入聲,質術櫛第四,態藝,䘏,シツ,シ,,,,,,,,1,サ行,-i
6877,,入聲,質術櫛第四,態藝,黜,ジユツ,シユ,,https://i.imgur.com/QLBAq7X.png,徹,合,三,諄,入,1,サ行,-iユ
6878,,入聲,質術櫛第四,生植,术,ジユツ,シユ,,,澄,合,三,諄,入,1,サ行,-iユ
6879,,入聲,質術櫛第四,生植,橘,キツ,キ,,,見,合,三,諄,入,1,カ行,-i
6880,,入聲,質術櫛第四,生植,秫,シユツ,シユ,,,船,合,三,諄,入,1,サ行,-iユ
6881,,入聲,質術櫛第四,生植,茁,シユツ,シユ,,,知,合,三,諄,入,1,サ行,-iユ
6882,,入聲,質術櫛第四,生植,栗,リツ,リ,,,來,開,三,眞A,入,1,ラ行,-i
6883,,入聲,質術櫛第四,食服,蜜,ミツ,ミ,,,明,開,三,眞A,入,1,マ行,-i
6884,,入聲,質術櫛第四,食服,饆,ヒツ,ヒ,,,幫,開,三,眞A,入,1,ハ行,-i
6885,,入聲,質術櫛第四,器財,柲,ヒツ,ヒ,,,並,開,三,眞A,入,1,ハ行,-i
6886,,入聲,質術櫛第四,器財,筆,ヒツ,ヒ,,,幫,開,三,眞B,入,1,ハ行,-i
6887,,入聲,質術櫛第四,器財,櫛,セツ,セ,,,莊,開,三,臻,入,1,サ行,-e
6888,,入聲,質術櫛第四,器財,瑟,シツ,シ,,,生,開,三,臻,入,1,サ行,-i
6889,,入聲,質術櫛第四,器財,漆,シツ,シ,,,清,開,三,眞A,入,1,サ行,-i
6890,,入聲,質術櫛第四,器財,鑕,シツ,シ,,,章,開,三,眞A,入,1,サ行,-i
6891,,入聲,質術櫛第四,器財,櫍,シツ,シ,,,章,開,三,眞A,入,1,サ行,-i
6892,,入聲,質術櫛第四,器財,桎,シツ,シ,,,章,開,三,眞A,入,1,サ行,-i
6893,,入聲,質術櫛第四,器財,篥,リツ,リ,,,來,開,三,眞A,入,1,ラ行,-i
6894,,入聲,質術櫛第四,數量,一,イツ,イ,,,影,開,三,眞A,入,1,アヤワ行,-i
6895,,入聲,質術櫛第四,數量,七,シツ,シ,,,清,開,三,眞A,入,1,サ行,-i
6896,,入聲,質術櫛第四,數量,鎰,イツ,イ,,,以,開,三,眞A,入,1,アヤワ行,-i
6897,,入聲,質術櫛第四,虛押,質,シツ,シ,,,章,開,三,眞A,入,1,サ行,-i
6898,,入聲,質術櫛第四,虛押,𨽥,シツ,シ,騭,,章,開,三,眞A,入,1,サ行,-i
6899,,入聲,質術櫛第四,虛押,實,シツ,シ,,,船,開,三,眞A,入,1,サ行,-i
6900,,入聲,質術櫛第四,虛押,秩,ジツ,チ,,,澄,開,三,眞B,入,1,タ行,-i
6901,,入聲,質術櫛第四,虛押,悉,シツ,シ,,,心,開,三,眞A,入,1,サ行,-i
6902,,入聲,質術櫛第四,虛押,壹,イツ,イ,,,影,開,三,眞A,入,1,アヤワ行,-i
6903,,入聲,質術櫛第四,虛押,匹,ヒツ,ヒ,,,滂,開,三,眞A,入,1,ハ行,-i
6904,,入聲,質術櫛第四,虛押,吉,キツ,キ,,,見,開,三,眞A,入,1,カ行,-i
6905,,入聲,質術櫛第四,虛押,逸,イツ,イ,,,以,開,三,眞A,入,1,アヤワ行,-i
6906,,入聲,質術櫛第四,虛押,溢,イツ,イ,,,以,開,三,眞A,入,1,アヤワ行,-i
6907,,入聲,質術櫛第四,虛押,軼,イツ,イ,,,以,開,三,眞A,入,1,アヤワ行,-i
6908,,入聲,質術櫛第四,虛押,泆,イツ,イ,,,以,開,三,眞A,入,1,アヤワ行,-i
6909,,入聲,質術櫛第四,虛押,窒,イツ？,チ,,https://i.imgur.com/ewMrBjd.png,知,開,三,眞B,入,1,タ行,-i
6910,,入聲,質術櫛第四,虛押,失,シツ,シ,,,書,開,三,眞A,入,1,サ行,-i
6911,,入聲,質術櫛第四,虛押,謐,ヒツ,,,,明,開,三,眞A,入,1,,
6912,,入聲,質術櫛第四,虛押,畢,ヒツ,ヒ,,,幫,開,三,眞A,入,1,ハ行,-i
6913,,入聲,質術櫛第四,虛押,必,ヒツ,ヒ,,,幫,開,三,眞A,入,1,ハ行,-i
6914,,入聲,質術櫛第四,虛押,聿,イツ,イ,,,以,合,三,諄,入,1,アヤワ行,-i
6915,,入聲,質術櫛第四,虛押,卒,"シユツ, ソツ",シ,,https://i.imgur.com/lV2Dnja.png,精,合,三,諄,入,1,サ行,-i
6916,,入聲,質術櫛第四,虛押,佶,キツ,キ,,,群,開,三,眞B,入,1,カ行,-i
6917,,入聲,質術櫛第四,虛押,馝,ヒツ,ヒ,,,並,開,三,眞A,入,1,ハ行,-i
6918,,入聲,質術櫛第四,虛押,率,シユツ,シ,,,生,合,三,諄,入,1,サ行,-i
6919,,入聲,質術櫛第四,虛押,紩,チツ,チ,,,澄,開,三,眞B,入,1,タ行,-i
6920,,入聲,質術櫛第四,虛押,密,ミツ,ミ,,,明,開,三,眞B,入,1,マ行,-i
6921,,入聲,質術櫛第四,虛押,尼,チツ,チ,,,,,,,,1,タ行,-i
6922,,入聲,質術櫛第四,複用,崒,シツ,シ,,,從,合,三,諄,入,1,サ行,-i
6923,,入聲,質術櫛第四,複用,潏,キツ,キ,,,以,合,三,諄,入,1,カ行,-i
6924,,入聲,質術櫛第四,複用,飋,シツ,シ,,,生,開,三,臻,入,1,サ行,-i
6925,,入聲,質術櫛第四,複用,喞,シツ,シ,唧,,精,開,三,眞A,入,1,サ行,-i
6926,,入聲,質術櫛第四,複用,汨,イツ,イ,,,云,合,三,眞B,入,1,アヤワ行,-i
6927,,入聲,質術櫛第四,複用,苾,ヒツ,ヒ,,,並,開,三,眞A,入,1,ハ行,-i
6928,,入聲,勿第五,乾坤,崛,クツ,,,,群,合,三,文,入,1,,
6929,,入聲,勿第五,氣形,厥,ケツ,ク,,,見,合,三,文,入,1,カ行,-u
6930,,入聲,勿第五,氣形,佛,フツ,フ,,,並,合,三,文,入,1,ハ行,-u
6931,,入聲,勿第五,氣形,屈,クツ,ク,,,見,合,三,文,入,1,カ行,-u
6932,,入聲,勿第五,氣形,物,モツ,モ,,,明,合,三,文,入,1,マ行,-o
6933,,入聲,勿第五,態藝,熨,ウツ,ウ,,,影,合,三,文,入,1,アヤワ行,-u
6934,,入聲,勿第五,態藝,掘,クツ,ク,,,群,合,三,文,入,1,カ行,-u
6935,,入聲,勿第五,態藝,咈,ホツ,ホ,,,並,合,三,文,入,1,ハ行,-o
6936,,入聲,勿第五,態藝,祓,ホツ,,,,滂,合,三,文,入,1,,
6937,,入聲,勿第五,態藝,艴,ホツ,ホ,,,滂,合,三,文,入,1,ハ行,-o
6938,,入聲,勿第五,食服,紱,ホツ,ホ,,,幫,合,三,文,入,1,ハ行,-o
6939,,入聲,勿第五,器財,紼,ホツ,ホ,,,幫,合,三,文,入,1,ハ行,-o
6940,,入聲,勿第五,器財,𠜾,クツ,ク,,,見,合,三,文,入,1,カ行,-u
6941,,入聲,勿第五,光彩,黻,フツ,フ,,,幫,合,三,文,入,1,ハ行,-u
6942,,入聲,勿第五,虛押,勿,フツ,フ,,,明,合,三,文,入,1,ハ行,-u
6943,,入聲,勿第五,虛押,弗,ホツ,ホ,,,幫,合,三,文,入,1,ハ行,-o
6944,,入聲,勿第五,虛押,鬱,フツ？,ウ,,https://i.imgur.com/jdbvjvl.png,影,合,三,文,入,1,アヤワ行,-u
6945,,入聲,勿第五,虛押,拂,ホツ,ホ,,,滂,合,三,文,入,1,ハ行,-o
6946,,入聲,勿第五,虛押,沸,ホツ,ホ,,,,,,,,1,ハ行,-o
6947,,入聲,勿第五,複用,𩖼,ホツ,ホ,,,幫,合,三,文,入,1,ハ行,-o
6948,,入聲,勿第五,複用,怫,ホツ,ホ,,,並,合,三,文,入,1,ハ行,-o
6949,,入聲,勿第五,複用,髴,ホツ,ホ,,,幫,合,三,文,入,1,ハ行,-o
6950,,入聲,勿第五,複用,欻,コツ,ホ,,,曉,合,三,文,入,1,ハ行,-o
6951,,入聲,迄第六,態藝,吃,キツ,キ,,,見,開,三,欣,入,1,カ行,-i
6952,,入聲,迄第六,態藝,乞,"コツ, キツ",,,,溪,開,三,欣,入,1,,
6953,,入聲,迄第六,虛押,迄,キツ,キ,,,曉,開,三,欣,入,1,カ行,-i
6954,,入聲,迄第六,虛押,汔,キツ,キ,,,曉,開,三,欣,入,1,カ行,-i
6955,,入聲,迄第六,虛押,訖,"コツ, キツ",キ,,,見,開,三,欣,入,1,カ行,-i
6956,,入聲,迄第六,複用,屹,"キツ, コツ",,,,疑,開,三,欣,入,1,,
6957,,入聲,月沒第七,乾坤,闕,ケツ,ケ,,,溪,合,三,元,入,1,カ行,-e
6958,,入聲,月沒第七,乾坤,渤,ボツ,ホ,,,並,合,一,魂,入,1,ハ行,-o
6959,,入聲,月沒第七,乾坤,窟,クツ,ク,,,溪,合,一,魂,入,1,カ行,-u
6960,,入聲,月沒第七,乾坤,堗,トツ,ト,,,定,合,一,魂,入,1,タ行,-o
6961,,入聲,月沒第七,時候,閼,アツ,,,,影,開,三,元,入,1,,
6962,,入聲,月沒第七,氣形,蟨,ケツ,ケ,,,見,合,三,元,入,1,カ行,-e
6963,,入聲,月沒第七,氣形,鶻,コツ,コ,,,見,合,一,魂,入,1,カ行,-o
6964,,入聲,月沒第七,氣形,紇,コツ,コ,,,匣,開,一,痕,入,1,カ行,-o
6965,,入聲,月沒第七,氣形,頓,トツ,ト,,,,,,,,1,タ行,-o
6966,,入聲,月沒第七,氣形,蠍,ケツ,ケ,,,曉,開,三,元,入,1,カ行,-e
6967,,入聲,月沒第七,氣形,猲,"カツ, ケ■",カ,,,曉,開,三,元,入,1,カ行,-a
6968,,入聲,月沒第七,氣形,卒,ソツ,ソ,,,清,合,一,魂,入,1,サ行,-o
6969,,入聲,月沒第七,氣形,倅,カツ？,ソ,,https://i.imgur.com/zZrhLtD.png,精,合,一,魂,入,1,サ行,-o
6970,,入聲,月沒第七,氣形,羯,カツ,カ,,,見,開,三,元,入,1,カ行,-a
6971,,入聲,月沒第七,氣形,孛,ホツ,ホ,,,並,合,一,魂,入,1,ハ行,-o
6972,,入聲,月沒第七,氣形,月,ゲツ,ケ,,,疑,合,三,元,入,1,カ行,-e
6973,,入聲,月沒第七,支體,髮,ハツ,ハ,,,幫,合,三,元,入,1,ハ行,-a
6974,,入聲,月沒第七,支體,骨,コツ,コ,,,見,合,一,魂,入,1,カ行,-o
6975,,入聲,月沒第七,態藝,罰,バツ,ハ,,,並,合,三,元,入,1,ハ行,-a
6976,,入聲,月沒第七,態藝,獗,ケツ,ケ,,,,,,,,1,カ行,-e
6977,,入聲,月沒第七,態藝,暍,カツ,エ,,,影,開,三,元,入,1,アヤワ行,-e
6978,,入聲,月沒第七,態藝,咄,イツ？,ツ,,https://i.imgur.com/5J3Mvh9.png,端,合,一,魂,入,1,タ行,-u
6979,,入聲,月沒第七,態藝,朅,カツ,カ,,,,,,,,1,カ行,-a
6980,,入聲,月沒第七,態藝,噦,クハツ,クハ,,,影,合,三,元,入,1,カ行,-uワ
6981,,入聲,月沒第七,態藝,曰,ワツ,エ,,,云,合,三,元,入,1,アヤワ行,-e
6982,,入聲,月沒第七,態藝,嗢,ヲツ,エ,,,影,合,一,魂,入,1,アヤワ行,-e
6983,,入聲,月沒第七,態藝,訥,■ツ,ト,,https://i.imgur.com/CpfCwQ6.png,泥,合,一,魂,入,1,タ行,-o
6984,,入聲,月沒第七,態藝,捽,ソツ,ツ,,,從,合,一,魂,入,1,タ行,-u
6985,,入聲,月沒第七,態藝,齕,コツ,コ,,,匣,開,一,痕,入,1,カ行,-o
6986,,入聲,月沒第七,態藝,殁,モツ,ホ,,,明,合,一,魂,入,1,ハ行,-o
6987,,入聲,月沒第七,態藝,艴,ホツ,？,,https://i.imgur.com/fB1ZHuC.png,並,合,一,魂,入,1,,
6988,,入聲,月沒第七,態藝,誖,ホツ,ホ,,,並,合,一,魂,入,1,ハ行,-o
6989,,入聲,月沒第七,態藝,謁,エツ,エ,,,影,開,三,元,入,1,アヤワ行,-e
6990,,入聲,月沒第七,態藝,伐,ハツ,ハ,,,並,合,三,元,入,1,ハ行,-a
6991,,入聲,月沒第七,態藝,悖,ホツ,ハ,,,並,合,一,魂,入,1,ハ行,-a
6992,,入聲,月沒第七,態藝,訐,ケツ,ケ,,,見,開,三,元,入,1,カ行,-e
6993,,入聲,月沒第七,態藝,揭,ケツ,ケ,,,見,開,三,元,入,1,カ行,-e
6994,,入聲,月沒第七,態藝,刖,ケツ,ケ,,,疑,合,三,元,入,1,カ行,-e
6995,,入聲,月沒第七,態藝,越,エツ,エ,,,云,合,三,元,入,1,アヤワ行,-e
6996,,入聲,月沒第七,態藝,掘,セツ？,ケ,,https://i.imgur.com/7zN47C5.png,群,合,三,元,入,1,カ行,-e
6997,,入聲,月沒第七,態藝,楬,ゲツ,ケ,,,群,開,三,元,入,1,カ行,-e
6998,,入聲,月沒第七,生植,杌,コツ,コ,,,疑,合,一,魂,入,1,カ行,-o
6999,,入聲,月沒第七,生植,橛,ケツ,ケ,,,,,,,,1,カ行,-e
7000,,入聲,月沒第七,生植,蕨,ケツ,ケ,,,見,合,三,元,入,1,カ行,-e
7001,,入聲,月沒第七,生植,樾,エツ,エ,,,云,合,三,元,入,1,アヤワ行,-e
7002,,入聲,月沒第七,生植,柮,トツ,ト,,https://i.imgur.com/d8sUvZr.png,端,合,一,魂,入,1,タ行,-o
7003,,入聲,月沒第七,食服,韈,■ツ,,,https://i.imgur.com/XjVzM7h.png,明,合,三,元,入,1,,
7004,,入聲,月沒第七,食服,麧,コツ,コ,,,匣,開,一,痕,入,1,カ行,-o
7005,,入聲,月沒第七,器財,軏,ケツ,ケ,,此字有兩音同韻而五忽切作疑母,疑,合,一,魂,入,1,カ行,-e
7006,,入聲,月沒第七,器財,笏,コツ,コ,,,曉,合,一,魂,入,1,カ行,-o
7007,,入聲,月沒第七,器財,梲,トツ,ト,棁,,透,合,一,魂,入,1,タ行,-o
7008,,入聲,月沒第七,器財,碣,カツ,カ,,,群,開,三,元,入,1,カ行,-a
7009,,入聲,月沒第七,器財,劂,ケツ,ケ,,,見,合,三,元,入,1,カ行,-e
7010,,入聲,月沒第七,器財,鉞,エツ,ア,,,云,合,三,元,入,1,アヤワ行,-a
7011,,入聲,月沒第七,器財,筏,ハツ,ハ,,,並,合,三,元,入,1,ハ行,-a
7012,,入聲,月沒第七,器財,橃,ハツ,ハ,,,並,合,三,元,入,1,ハ行,-a
7013,,入聲,月沒第七,器財,鈯,トツ,ト,,,定,合,一,魂,入,1,タ行,-o
7014,,入聲,月沒第七,虛押,滑,コツ,コ,,,見,合,一,魂,入,1,カ行,-o
7015,,入聲,月沒第七,虛押,兀,コツ,コ,,,疑,合,一,魂,入,1,カ行,-o
7016,,入聲,月沒第七,虛押,扤,コツ,コ,,,疑,合,三,元,入,1,カ行,-o
7017,,入聲,月沒第七,虛押,忽,コツ,コ,,,曉,合,一,魂,入,1,カ行,-o
7018,,入聲,月沒第七,虛押,凸,テツ,テ,,,定,合,一,魂,入,1,タ行,-e
7019,,入聲,月沒第七,虛押,突,トツ,,,,定,合,一,魂,入,1,,
7020,,入聲,月沒第七,虛押,浡,ホツ,,,,並,合,一,魂,入,1,,
7021,,入聲,月沒第七,虛押,𡋯,ホツ,ホ,,,並,合,一,魂,入,1,ハ行,-o
7022,,入聲,月沒第七,虛押,勃,ボツ,ケ,,https://i.imgur.com/5e7jGFp.png,並,合,一,魂,入,1,カ行,-e
7023,,入聲,月沒第七,虛押,汨,コツ,,,,,,,,,1,,
7024,,入聲,月沒第七,虛押,沒,モツ,モ,没,,明,合,一,魂,入,1,マ行,-o
7025,,入聲,月沒第七,虛押,竭,ケツ,ケ,,,群,開,三,元,入,1,カ行,-e
7026,,入聲,月沒第七,虛押,歇,ケツ,ケ,,,曉,開,三,元,入,1,カ行,-e
7027,,入聲,月沒第七,虛押,發,ハツ,ケ,,https://i.imgur.com/lZiePaz.png,幫,合,三,元,入,1,カ行,-e
7028,,入聲,月沒第七,虛押,厥,ケツ,ケ,,,見,合,三,元,入,1,カ行,-e
7029,,入聲,月沒第七,虛押,孒,ケツ,ケ,,,見,合,三,元,入,1,カ行,-e
7030,,入聲,月沒第七,虛押,淈,コツ,コ,,,見,合,一,魂,入,1,カ行,-o
7031,,入聲,月沒第七,複用,揬,トツ,ト,,,定,合,一,魂,入,1,タ行,-o
7032,,入聲,月沒第七,複用,惚,コツ,"ク, コ",,https://i.imgur.com/ka25jLj.png,曉,合,一,魂,入,1,カ行,"-u, -o"
7033,,入聲,月沒第七,複用,屼,コツ,コ,,,疑,合,一,魂,入,1,カ行,-o
7034,,入聲,月沒第七,複用,矹,コツ,コ,,,疑,合,一,魂,入,1,カ行,-o
7035,,入聲,月沒第七,複用,矻,コツ,,,,溪,合,一,魂,入,1,,
7036,,入聲,月沒第七,複用,馞,ホツ,ホ,,,並,合,一,魂,入,1,ハ行,-o
7037,,入聲,月沒第七,複用,窣,ソツ,ソ,,,心,合,一,魂,入,1,サ行,-o
7038,,入聲,月沒第七,複用,猝,ソツ,ソ,,,清,合,一,魂,入,1,サ行,-o
7039,,入聲,月沒第七,複用,閥,ヘツ,？,,https://i.imgur.com/CIWoamd.png,並,合,三,元,入,1,,
7040,,入聲,月沒第七,複用,卼,コツ,コ,𠨜,https://i.imgur.com/pxILOSR.png,疑,合,一,魂,入,1,カ行,-o
7041,,入聲,月沒第七,複用,肭,トツ,ト,,,泥,合,一,魂,入,1,タ行,-o
7042,,入聲,曷末第八,乾坤,闥,タツ,タ,,,透,開,一,寒,入,1,タ行,-a
7043,,入聲,曷末第八,乾坤,沫,マツ,マ,,,明,合,一,桓,入,1,マ行,-a
7044,,入聲,曷末第八,氣形,昩,マツ,マ,,,明,合,一,桓,入,1,マ行,-a
7045,,入聲,曷末第八,氣形,魃,バツ,ハ,,,並,合,一,桓,入,1,ハ行,-a
7046,,入聲,曷末第八,氣形,妺,マツ,マ,,,明,合,一,桓,入,1,マ行,-a
7047,,入聲,曷末第八,氣形,蕯,サツ,サ,薩,,心,開,一,寒,入,1,サ行,-a
7048,,入聲,曷末第八,氣形,獺,タツ,タ,,,透,開,一,寒,入,1,タ行,-a
7049,,入聲,曷末第八,氣形,狚,タツ,,,,端,開,一,寒,入,1,,
7050,,入聲,曷末第八,氣形,妭,ハツ,ハ,,,並,合,一,桓,入,1,ハ行,-a
7051,,入聲,曷末第八,氣形,鞨,カツ,カ,,,匣,開,一,寒,入,1,カ行,-a
7052,,入聲,曷末第八,氣形,妲,タツ,タ,,,端,開,一,寒,入,1,タ行,-a
7053,,入聲,曷末第八,氣形,鶡,カツ,カ,,,匣,開,一,寒,入,1,カ行,-a
7054,,入聲,曷末第八,氣形,蝎,カツ,カ,,,匣,開,一,寒,入,1,カ行,-a
7055,,入聲,曷末第八,氣形,鴰,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7056,,入聲,曷末第八,支體,胈,ハツ,ハ,,,並,合,一,桓,入,1,ハ行,-a
7057,,入聲,曷末第八,支體,髺,ハツ,ハ,,,見,合,一,桓,入,1,ハ行,-a
7058,,入聲,曷末第八,態藝,活,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7059,,入聲,曷末第八,態藝,𠇱,マツ,マ,,,明,合,一,桓,入,1,マ行,-a
7060,,入聲,曷末第八,態藝,頇,カツ,カ,,,疑,開,一,寒,入,1,カ行,-a
7061,,入聲,曷末第八,態藝,渴,カツ,カ,,,溪,開,一,寒,入,1,カ行,-a
7062,,入聲,曷末第八,態藝,癩,ラツ,ラ,,https://i.imgur.com/7JpYKQG.png,來,開,一,寒,入,1,ラ行,-a
7063,,入聲,曷末第八,態藝,躂,タツ,タ,,,透,開,一,寒,入,1,タ行,-a
7064,,入聲,曷末第八,態藝,喝,カツ,カ,,,曉,開,一,寒,入,1,カ行,-a
7065,,入聲,曷末第八,態藝,跋,ハツ,ハ,,,並,合,一,桓,入,1,ハ行,-a
7066,,入聲,曷末第八,態藝,頞,アツ,ア,,,影,開,一,寒,入,1,アヤワ行,-a
7067,,入聲,曷末第八,態藝,怛,タツ,タ,,,端,開,一,寒,入,1,タ行,-a
7068,,入聲,曷末第八,態藝,撻,タツ,タ,,,透,開,一,寒,入,1,タ行,-a
7069,,入聲,曷末第八,態藝,割,カツ,カ,,,見,開,一,寒,入,1,カ行,-a
7070,,入聲,曷末第八,態藝,匃,カツ,カ,,,見,開,一,寒,入,1,カ行,-a
7071,,入聲,曷末第八,態藝,捺,タツ,タ,,,泥,開,一,寒,入,1,タ行,-a
7072,,入聲,曷末第八,態藝,抹,マツ,■,,https://i.imgur.com/4FchgCe.png,明,合,一,桓,入,1,,
7073,,入聲,曷末第八,態藝,聒,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7074,,入聲,曷末第八,態藝,敓,ハツ,ハ,,,,,,,,1,ハ行,-a
7075,,入聲,曷末第八,態藝,奪,タツ,タ,,,定,合,一,桓,入,1,タ行,-a
7076,,入聲,曷末第八,態藝,捋,ラツ,ラ,,,來,合,一,桓,入,1,ラ行,-a
7077,,入聲,曷末第八,態藝,掇,タツ,タ,,,端,合,一,桓,入,1,タ行,-a
7078,,入聲,曷末第八,態藝,撮,サツ,セ,,https://i.imgur.com/0pFGqP2.png,精,合,一,桓,入,1,サ行,-e
7079,,入聲,曷末第八,態藝,捾,アツ,ア,,,影,合,一,桓,入,1,アヤワ行,-a
7080,,入聲,曷末第八,態藝,摋,サツ,セ,,,心,開,一,寒,入,1,サ行,-e
7081,,入聲,曷末第八,態藝,撥,ハツ,ハ,,,幫,合,一,桓,入,1,ハ行,-a
7082,,入聲,曷末第八,態藝,拶,サツ,セ,,,精,開,一,桓,入,1,サ行,-e
7083,,入聲,曷末第八,態藝,括,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7084,,入聲,曷末第八,態藝,奯,クハツ,クハ,,,曉,合,一,桓,入,1,カ行,-uワ
7085,,入聲,曷末第八,生植,枿,セツ,セ,,,疑,開,一,寒,入,1,サ行,-e
7086,,入聲,曷末第八,生植,葛,カツ,カ,,,見,開,一,寒,入,1,カ行,-a
7087,,入聲,曷末第八,生植,末,マツ,マ,,,明,合,一,桓,入,1,マ行,-a
7088,,入聲,曷末第八,生植,檜,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7089,,入聲,曷末第八,生植,越,"クハツ, ヲツ",クハ,,,匣,合,一,桓,入,1,カ行,-uワ
7090,,入聲,曷末第八,生植,秣,マツ,マ,,,明,合,一,桓,入,1,マ行,-a
7091,,入聲,曷末第八,食服,糲,ラツ,ラ,,https://i.imgur.com/C7cnvOX.png,來,開,一,寒,入,1,ラ行,-a
7092,,入聲,曷末第八,食服,褐,カツ,カ,褐,,匣,開,一,寒,入,1,カ行,-a
7093,,入聲,曷末第八,食服,裰,タツ,タ,,,端,合,一,桓,入,1,タ行,-a
7094,,入聲,曷末第八,器財,鉢,ハツ,ホ,,,幫,合,一,桓,入,1,ハ行,-o
7095,,入聲,曷末第八,器財,梲,タツ,タ,棁,,透,合,一,桓,入,1,タ行,-a
7096,,入聲,曷末第八,器財,鈸,ハツ,ハ,,,並,合,一,桓,入,1,ハ行,-a
7097,,入聲,曷末第八,器財,筈,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7098,,入聲,曷末第八,器財,靼,タツ,タ,,,端,開,一,寒,入,1,タ行,-a
7099,,入聲,曷末第八,虛押,遏,アツ,ア,,,影,開,一,寒,入,1,アヤワ行,-a
7100,,入聲,曷末第八,虛押,閼,カツ,カ,,,影,開,一,寒,入,1,カ行,-a
7101,,入聲,曷末第八,虛押,剌,ラツ,ラ,,,來,開,一,寒,入,1,ラ行,-a
7102,,入聲,曷末第八,虛押,辢,ラツ,ラ,,,來,開,一,寒,入,1,ラ行,-a
7103,,入聲,曷末第八,虛押,達,タツ,タ,,,透,開,一,寒,入,1,タ行,-a
7104,,入聲,曷末第八,虛押,餲,カツ,カ,,,影,開,一,寒,入,1,カ行,-a
7105,,入聲,曷末第八,虛押,适,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7106,,入聲,曷末第八,虛押,闊,クハツ,クハ,,,溪,合,一,桓,入,1,カ行,-uワ
7107,,入聲,曷末第八,虛押,脫,タツ,タ,,,定,合,一,桓,入,1,タ行,-a
7108,,入聲,曷末第八,虛押,豁,クハツ,クハ,,,曉,合,一,桓,入,1,カ行,-uワ
7109,,入聲,曷末第八,虛押,斡,アツ,ア,,,影,合,一,桓,入,1,アヤワ行,-a
7110,,入聲,曷末第八,虛押,潑,ハツ,ハ,,,,,,,,1,ハ行,-a
7111,,入聲,曷末第八,虛押,澾,タツ,タ,,,透,開,一,寒,入,1,タ行,-a
7112,,入聲,曷末第八,虛押,曷,カツ,カ,,,匣,開,一,寒,入,1,カ行,-a
7113,,入聲,曷末第八,複用,輵,カツ,カ,,,見,開,一,寒,入,1,カ行,-a
7114,,入聲,曷末第八,複用,磕,カツ,カ,,,溪,開,一,寒,入,1,カ行,-a
7115,,入聲,曷末第八,複用,靄,アツ,ア,,,影,開,一,寒,入,1,アヤワ行,-a
7116,,入聲,曷末第八,複用,鱍,ハツ,ハ,,,幫,合,一,桓,入,1,ハ行,-a
7117,,入聲,曷末第八,複用,𣽅,クハツ,クハ,,,見,合,一,桓,入,1,カ行,-uワ
7118,,入聲,黠轄第九,乾坤,剎,セツ,セ,,,,,,,,1,サ行,-e
7119,,入聲,黠轄第九,氣形,頡,ケツ,ケ,,,見,開,二,山,入,1,カ行,-e
7120,,入聲,黠轄第九,氣形,䝟,エツ,セ,,https://i.imgur.com/Sax58ya.png,影,開,二,山,入,1,サ行,-e
