ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
1406,,上平,元魂痕第十三,複用,蜿,ヱン,,,,影,合,三,元,平,1,,
1407,,上平,元魂痕第十三,複用,沄,コン,ソン,,,匣,合,一,魂,平,1,サ行,-oン
1408,,上平,元魂痕第十三,複用,媛,ヱン,,,,云,合,三,元,平,1,,
1409,,上平,元魂痕第十三,複用,湲,ヱン,,,,,,,,,1,,
1410,,上平,寒桓第十四,乾坤,灘,タン,,,,透,開,一,寒,平,1,,
1411,,上平,寒桓第十四,乾坤,壇,タン,,,,定,開,一,寒,平,1,,
1412,,上平,寒桓第十四,乾坤,瀾,ラン,,,,來,開,一,寒,平,1,,
1413,,上平,寒桓第十四,乾坤,欄,ラン,,,,來,開,一,寒,平,1,,
1414,,上平,寒桓第十四,乾坤,湍,タン,,,,透,合,一,桓,平,1,,
1415,,上平,寒桓第十四,乾坤,巒,ラン,,,,來,合,一,桓,平,1,,
1416,,上平,寒桓第十四,乾坤,磻,ハン,ヘン,,,並,合,一,桓,平,1,ハ行,-eン
1417,,上平,寒桓第十四,乾坤,磐,ハン,,,,並,合,一,桓,平,1,,
1418,,上平,寒桓第十四,乾坤,鄲,タン,,,,端,開,一,寒,平,1,,
1419,,上平,寒桓第十四,時候,寒,カン,アン,,,匣,開,一,寒,平,1,アヤワ行,-aン
1420,,上平,寒桓第十四,氣形,韓,カン,アン,,,匣,開,一,寒,平,1,アヤワ行,-aン
1421,,上平,寒桓第十四,氣形,汗,カン,アン,,,匣,開,一,寒,平,1,アヤワ行,-aン
1422,,上平,寒桓第十四,氣形,豻,カン,アン,,,疑,開,一,寒,平,1,アヤワ行,-aン
1423,,上平,寒桓第十四,氣形,黿,クワン,アン,,,疑,合,一,桓,平,1,アヤワ行,-aン
1424,,上平,寒桓第十四,氣形,蚖,クワン,,,,疑,合,一,桓,平,1,,
1425,,上平,寒桓第十四,氣形,狻,,,,,心,合,一,桓,平,1,,
1426,,上平,寒桓第十四,氣形,官,,,,,見,合,一,桓,平,1,,
1427,,上平,寒桓第十四,氣形,鸞,ラン,,,,來,合,一,桓,平,1,,
1428,,上平,寒桓第十四,氣形,潘,ハン,,,,滂,合,一,桓,平,1,,
1429,,上平,寒桓第十四,氣形,倌,クワン,,,,見,合,一,桓,平,1,,
1430,,上平,寒桓第十四,氣形,鷻,タン,,𪆃,,定,合,一,桓,平,1,,
1431,,上平,寒桓第十四,氣形,鰻,マン,,,,明,合,一,桓,平,1,,
1432,,上平,寒桓第十四,支體,肝,カン,,,,見,開,一,寒,平,1,,
1433,,上平,寒桓第十四,支體,髖,クワン,,,,溪,合,一,桓,平,1,,
1434,,上平,寒桓第十四,支體,瘢,ハン,,,,並,合,一,桓,平,1,,
1435,,上平,寒桓第十四,支體,翰,カン,,,,匣,開,一,寒,平,1,,
1436,,上平,寒桓第十四,支體,謾,マン,,,,明,合,一,桓,平,1,,
1437,,上平,寒桓第十四,支體,蟠,ハン,,,,並,合,一,桓,平,1,,
1438,,上平,寒桓第十四,支體,歡,クワン,,,,曉,合,一,桓,平,1,,
1439,,上平,寒桓第十四,支體,觀,,,,,見,合,一,桓,平,1,,
1440,,上平,寒桓第十四,支體,鼾,カン,,,,曉,開,一,寒,平,1,,
1441,,上平,寒桓第十四,支體,看,カン,,,,溪,開,一,寒,平,1,,
1442,,上平,寒桓第十四,支體,奸,カン,,,,見,開,一,寒,平,1,,
1443,,上平,寒桓第十四,支體,彈,タン,,,,定,開,一,寒,平,1,,
1444,,上平,寒桓第十四,支體,嘆,タン,,,,透,開,一,寒,平,1,,
1445,,上平,寒桓第十四,支體,讙,クワン,,,,曉,合,一,桓,平,1,,
1446,,上平,寒桓第十四,支體,忨,クワン,ワン,,,疑,合,一,桓,平,1,アヤワ行,ワン
1447,,上平,寒桓第十四,支體,攤,タン,,,,透,開,一,寒,平,1,,
1448,,上平,寒桓第十四,支體,瞞,マン,,,,明,合,一,桓,平,1,,
1449,,上平,寒桓第十四,支體,拌,ハン,,,,滂,合,一,桓,平,1,,
1450,,上平,寒桓第十四,支體,剸,タン,,,,定,合,一,桓,平,1,,
1451,,上平,寒桓第十四,支體,剜,ワン,,,,影,合,一,桓,平,1,,
1452,,上平,寒桓第十四,支體,刋,カン,,刊,,溪,開,一,寒,平,1,,
1453,,上平,寒桓第十四,支體,癉,タン,,,,端,開,一,寒,平,1,,
1454,,上平,寒桓第十四,支體,𥣚,サ＊,,,,從,合,一,桓,平,1,,
1455,,上平,寒桓第十四,支體,蜿,ワン,,,,影,合,一,桓,平,1,,
1456,,上平,寒桓第十四,支體,摶,タン,,,,定,合,一,桓,平,1,,
1457,,上平,寒桓第十四,生植,檀,タン,,,,定,開,一,寒,平,1,,
1458,,上平,寒桓第十四,生植,竿,カン,,,,見,開,一,寒,平,1,,
1459,,上平,寒桓第十四,生植,蘭,ラン,,,,來,開,一,寒,平,1,,
1460,,上平,寒桓第十四,生植,莞,クワン,,,,匣,合,一,桓,平,1,,
1461,,上平,寒桓第十四,生植,豌,クワン,アン,,,影,合,一,桓,平,1,アヤワ行,-aン
1462,,上平,寒桓第十四,生植,欑,サン,,櫕,,從,合,一,桓,平,1,,
1463,,上平,寒桓第十四,生植,蔓,マン,,,,明,合,一,桓,平,1,,
1464,,上平,寒桓第十四,生植,雚,クワン,ワン,𦼉,,匣,合,一,桓,平,1,アヤワ行,ワン
1465,,上平,寒桓第十四,食服,饅,マン,,,,明,合,一,桓,平,1,,
1466,,上平,寒桓第十四,食服,餐,サン,,,,清,開,一,寒,平,1,,
1467,,上平,寒桓第十四,食服,紈,クワン,,,,匣,合,一,桓,平,1,,
1468,,上平,寒桓第十四,食服,鞶,ハン,,,,並,合,一,桓,平,1,,
1469,,上平,寒桓第十四,食服,襌,タン,,,,端,開,一,寒,平,1,,
1470,,上平,寒桓第十四,食服,襴,ラン,,幱,,來,開,一,寒,平,1,,
1471,,上平,寒桓第十四,器財,簞,タン,,,,端,開,一,寒,平,1,,
1472,,上平,寒桓第十四,器財,鞍,アン,,鞌,,影,開,一,寒,平,1,,
1473,,上平,寒桓第十四,器財,丸,クワン,,,,匣,合,一,桓,平,1,,
1474,,上平,寒桓第十四,器財,鏝,マン,,,,明,合,一,桓,平,1,,
1475,,上平,寒桓第十四,器財,棺,クワン,,,,見,合,一,桓,平,1,,
1476,,上平,寒桓第十四,器財,冠,クワン,,,,見,合,一,桓,平,1,,
1477,,上平,寒桓第十四,器財,鑾,ラン,,,,來,合,一,桓,平,1,,
1478,,上平,寒桓第十四,器財,鑽,サン,,鑚,,精,合,一,桓,平,1,,
1479,,上平,寒桓第十四,器財,盤,ハン,,,,並,合,一,桓,平,1,,
1480,,上平,寒桓第十四,器財,綄,クワン,ワン,,,匣,合,一,桓,平,1,アヤワ行,ワン
1481,,上平,寒桓第十四,器財,玕,カン,,,,見,開,一,寒,平,1,,
1482,,上平,寒桓第十四,器財,縏,ハン,,,,並,合,一,桓,平,1,,
1483,,上平,寒桓第十四,器財,繁,,,,,並,合,一,桓,平,1,,
1484,,上平,寒桓第十四,器財,珊,,サン,,,心,開,一,寒,平,1,サ行,-aン
1485,,上平,寒桓第十四,光彩,丹,タン,,,,端,開,一,寒,平,1,,
1486,,上平,寒桓第十四,數量,般,ハｎ,,,,並,合,一,桓,平,1,,
1487,,上平,寒桓第十四,虛押,寛,クワン,,寬,,溪,合,一,桓,平,1,,
1488,,上平,寒桓第十四,虛押,貫,クワン,,,,見,合,一,桓,平,1,,
1489,,上平,寒桓第十四,虛押,酸,サン,,,,心,合,一,桓,平,1,,
1490,,上平,寒桓第十四,虛押,團,タン,,,,定,合,一,桓,平,1,,
1491,,上平,寒桓第十四,虛押,端,タン,,,,端,合,一,桓,平,1,,
1492,,上平,寒桓第十四,虛押,刓,クワン,ワン,,,疑,合,一,桓,平,1,アヤワ行,ワン
1493,,上平,寒桓第十四,虛押,完,クワン,ワン,,,匣,合,一,桓,平,1,アヤワ行,ワン
1494,,上平,寒桓第十四,虛押,闌,ラン,,,,來,開,一,寒,平,1,,
1495,,上平,寒桓第十四,虛押,乾,カン,,,,見,開,一,寒,平,1,,
1496,,上平,寒桓第十四,虛押,干,カン,,,,見,開,一,寒,平,1,,
1497,,上平,寒桓第十四,虛押,殘,サン,,,,從,開,一,寒,平,1,,
1498,,上平,寒桓第十四,虛押,難,ナン,,,,泥,開,一,寒,平,1,,
1499,,上平,寒桓第十四,虛押,安,,,,,影,開,一,寒,平,1,,
1500,,上平,寒桓第十四,虛押,殫,タン,,,,端,開,一,寒,平,1,,
1501,,上平,寒桓第十四,虛押,單,タン,,,,端,開,一,寒,平,1,,
1502,,上平,寒桓第十四,虛押,絙,クワン,ワン,,,匣,合,一,桓,平,1,アヤワ行,ワン
1503,,上平,寒桓第十四,虛押,菆,サン,,,,從,合,一,桓,平,1,,
1504,,上平,寒桓第十四,虛押,胖,ハン,,,,,,,,,1,,
1505,,上平,寒桓第十四,虛押,曼,マン,,,,明,合,一,桓,平,1,,
1506,,上平,寒桓第十四,複用,跚,サン,,,,心,開,一,寒,平,1,,
1507,,上平,寒桓第十四,複用,頇,ワン,,,,曉,開,一,寒,平,1,,
1508,,上平,寒桓第十四,複用,圝,ラン,,,,,,,,,1,,
1509,,上平,寒桓第十四,複用,汍,クワン,ワン,,,匣,合,一,桓,平,1,アヤワ行,ワン
1510,,上平,寒桓第十四,複用,慱,タン,,,,定,合,一,桓,平,1,,
1511,,上平,寒桓第十四,複用,桓,クワン,ワン,,,匣,合,一,桓,平,1,アヤワ行,ワン
1512,,上平,寒桓第十四,複用,岏,クワン,ワン,,,疑,合,一,桓,平,1,アヤワ行,ワン
1513,,上平,寒桓第十四,複用,漙,タン,,,,定,合,一,桓,平,1,,
1514,,上平,寒桓第十四,複用,嘽,タン,,,,透,開,一,寒,平,1,,
1515,,上平,寒桓第十四,複用,漫,マン,,,,,,,,,1,,
1516,,上平,寒桓第十四,複用,戔,サン,,,,從,開,一,寒,平,1,,
1517,,上平,刪山第十五,乾坤,關,クワン,,,,見,合,二,刪,平,1,,
1518,,上平,刪山第十五,乾坤,灣,ワン,,,,影,合,二,刪,平,1,,
1519,,上平,刪山第十五,乾坤,闤,クワン,,,,匣,合,二,刪,平,1,,
1520,,上平,刪山第十五,乾坤,寰,クワン,,,,匣,合,二,刪,平,1,,
1521,,上平,刪山第十五,乾坤,山,,,,,生,開,二,山,平,1,,
1522,,上平,刪山第十五,乾坤,間,ケン,カン,閒,,見,開,二,山,平,1,カ行,-aン
1523,,上平,刪山第十五,氣形,鷴,カン,アン,,,匣,開,二,山,平,1,アヤワ行,-aン
1524,,上平,刪山第十五,氣形,班,ハン,,,,幫,開,二,刪,平,1,,
1525,,上平,刪山第十五,氣形,蠻,ハン,マン,,,明,開,二,刪,平,1,マ行,-aン
1526,,上平,刪山第十五,氣形,豻,カン,,,,溪,開,二,刪,平,1,,
1527,,上平,刪山第十五,氣形,鰥,クワン,,,,見,合,二,山,平,1,,
1528,,上平,刪山第十五,氣形,𪈿,ハン,マン,,,,,,,,1,マ行,-aン
1529,,上平,刪山第十五,支體,鬟,クワン,ワン,,,匣,合,二,刪,平,1,アヤワ行,ワン
1530,,上平,刪山第十五,支體,顏,カン,,,,疑,開,二,刪,平,1,,
1531,,上平,刪山第十五,態藝,訕,サン,,,,生,開,二,刪,平,1,,
1532,,上平,刪山第十五,態藝,澘,サン,,潸,,生,開,二,刪,平,1,,
1533,,上平,刪山第十五,態藝,癏,？？ン,,,,見,合,二,刪,平,1,,
1534,,上平,刪山第十五,態藝,彎,ワン,,,,影,合,二,刪,平,1,,
1535,,上平,刪山第十五,態藝,扳,ハン,,,,幫,開,二,刪,平,1,,
1536,,上平,刪山第十五,態藝,姦,カン,,,,見,開,二,刪,平,1,,
1537,,上平,刪山第十五,態藝,攀,ハン,,,,滂,開,二,刪,平,1,,
1538,,上平,刪山第十五,態藝,頑,クワン,,,,疑,合,二,刪,平,1,,
1539,,上平,刪山第十五,態藝,慳,ケン,カン,,,溪,開,二,山,平,1,カ行,-aン
1540,,上平,刪山第十五,態藝,刪,サン,,,,生,開,二,刪,平,1,,
1541,,上平,刪山第十五,態藝,頒,,,,,幫,開,二,刪,平,1,,
1542,,上平,刪山第十五,態藝,還,ケン,ワン,,,匣,合,二,刪,平,1,アヤワ行,ワン
1543,,上平,刪山第十五,態藝,覸,カン,,,,見,開,二,山,平,1,,
1544,,上平,刪山第十五,生植,菅,カン,,,,見,開,二,刪,平,1,,
1545,,上平,刪山第十五,生植,蕳,カン,,蕑,,見,開,二,山,平,1,,
1546,,上平,刪山第十五,器財,環,クワン,ワン,,,匣,合,二,刪,平,1,アヤワ行,ワン
1547,,上平,刪山第十五,器財,轘,クワン,ワン,,,匣,合,二,刪,平,1,アヤワ行,ワン
1548,,上平,刪山第十五,器財,鬘,マン,,,,明,開,二,刪,平,1,,
1549,,上平,刪山第十五,光彩,斑,ワン,,,,幫,開,二,刪,平,1,,
1550,,上平,刪山第十五,光彩,殷,アン,,,,影,開,二,山,平,1,,
1551,,上平,刪山第十五,數量,鍰,クワン,ワン,,,匣,合,二,刪,平,1,アヤワ行,ワン
1552,,上平,刪山第十五,虛押,擐,クワン,ワン,,,見,合,二,刪,平,1,アヤワ行,ワン
1553,,上平,刪山第十五,虛押,艱,カン,,,,見,開,二,山,平,1,,
1554,,上平,刪山第十五,虛押,閑,カン,,,,匣,開,二,山,平,1,,
1555,,上平,刪山第十五,虛押,孱,セン,サン,,,崇,開,二,山,平,1,サ行,-aン
1556,,上平,刪山第十五,複用,斒,ヘン,,,,幫,開,二,刪,平,1,,
1557,,上平,刪山第十五,複用,潺,サン,,,,崇,開,二,山,平,1,,
1558,,上平,刪山第十五,複用,湲,クワン,ワン,,,匣,合,二,山,平,1,アヤワ行,ワン
1559,,下平,先仙第一,乾坤,天,,,,,透,開,四,先,平,1,,
1560,,下平,先仙第一,乾坤,乾,,,,,群,開,三,仙B,平,1,,
1561,,下平,先仙第一,乾坤,阡,セン,,,,清,開,四,先,平,1,,
1562,,下平,先仙第一,乾坤,燕,ヱン,,,,影,開,四,先,平,1,,
1563,,下平,先仙第一,乾坤,田,,,,,定,開,四,先,平,1,,
1564,,下平,先仙第一,乾坤,佃,テン,,,,定,開,四,先,平,1,,
1565,,下平,先仙第一,乾坤,磌,テン,ケン,,,定,開,四,先,平,1,カ行,-eン
1566,,下平,先仙第一,乾坤,巓,テン,,巔,,端,開,四,先,平,1,,
1567,,下平,先仙第一,乾坤,淵,ヱン,,,,影,合,四,先,平,1,,
1568,,下平,先仙第一,乾坤,涓,ケン,,,,見,合,四,先,平,1,,
1569,,下平,先仙第一,乾坤,邊,ヘン,,,,幫,開,四,先,平,1,,
1570,,下平,先仙第一,乾坤,埏,ヱン,セン,,,以,開,三,仙A,平,1,サ行,-eン
1571,,下平,先仙第一,乾坤,澶,テン,セン,,,常,開,三,仙A,平,1,サ行,-eン
1572,,下平,先仙第一,乾坤,鄽,,セン,,,澄,開,三,仙B,平,1,サ行,-eン
1573,,下平,先仙第一,乾坤,漣,レン,,,,來,開,三,仙A,平,1,,
1574,,下平,先仙第一,乾坤,泉,セン,,,,從,合,三,仙A,平,1,,
1575,,下平,先仙第一,乾坤,堧,セン,,,,日,合,三,仙A,平,1,,
1576,,下平,先仙第一,乾坤,川,セン,,,,昌,合,三,仙A,平,1,,
1577,,下平,先仙第一,乾坤,椽,テン,セン,,,澄,合,三,仙B,平,1,サ行,-eン
1578,,下平,先仙第一,乾坤,滇,テン,,,,定,開,四,先,平,1,,
1579,,下平,先仙第一,乾坤,汧,ケン,,,,溪,開,四,先,平,1,,
1580,,下平,先仙第一,時候,年,,,,,泥,開,四,先,平,1,,
1581,,下平,先仙第一,時候,躔,テン,セン,,,澄,開,三,仙B,平,1,サ行,-eン
1582,,下平,先仙第一,氣形,仙,,,,,心,開,三,仙A,平,1,,
1583,,下平,先仙第一,氣形,仟,セン,,,,清,開,四,先,平,1,,
1584,,下平,先仙第一,氣形,蚿,ケン,ヱン,,,匣,開,四,先,平,1,アヤワ行,-eン
1585,,下平,先仙第一,氣形,鵑,ケン,,,,見,合,四,先,平,1,,
1586,,下平,先仙第一,氣形,蝙,ヘン,,,,幫,開,四,先,平,1,,
1587,,下平,先仙第一,氣形,蜒,ヱン,,,,以,開,三,仙A,平,1,,
1588,,下平,先仙第一,氣形,鸇,セン,,,,章,開,三,仙A,平,1,,
1589,,下平,先仙第一,氣形,鱣,テン,セン,,,知,開,三,仙B,平,1,サ行,-eン
1590,,下平,先仙第一,氣形,蟬,セン,,,,常,開,三,仙A,平,1,,
1591,,下平,先仙第一,氣形,鳶,ヱン,,,,以,合,三,仙A,平,1,,
1592,,下平,先仙第一,氣形,蝝,テン,ヱン,,,以,合,三,仙A,平,1,アヤワ行,-eン
1593,,下平,先仙第一,氣形,籛,セン,,,,精,開,四,先,平,1,,
1594,,下平,先仙第一,氣形,顓,セン,,,,章,合,三,仙A,平,1,,
1595,,下平,先仙第一,氣形,蜎,"ケン, ヱン",,,,影,合,四,先,平,1,,
1596,,下平,先仙第一,氣形,牷,セン,,,,從,合,三,仙A,平,1,,
1597,,下平,先仙第一,氣形,鯿,ヘン,,,,幫,開,三,仙A,平,1,,
1598,,下平,先仙第一,氣形,單󠄂,セン,,,,常,開,三,仙A,平,1,,
1599,,下平,先仙第一,支體,顴,ケン,,,,群,合,三,仙B,平,1,,
1600,,下平,先仙第一,支體,拳,ケン,,,,群,合,三,仙B,平,1,,
1601,,下平,先仙第一,支體,涎,ヱン,,,,邪,開,三,仙A,平,1,,
1602,,下平,先仙第一,支體,胼,ヘン,,,,並,開,四,先,平,1,,
1603,,下平,先仙第一,支體,顚,テン,,,,端,開,四,先,平,1,,
1604,,下平,先仙第一,支體,咽,ヱン,,,,影,開,四,先,平,1,,
1605,,下平,先仙第一,支體,肩,ケン,,,,見,開,四,先,平,1,,
1606,,下平,先仙第一,態藝,賢,ケン,ヱン,,,匣,開,四,先,平,1,アヤワ行,-eン
1607,,下平,先仙第一,態藝,憐,レン,,,,來,開,四,先,平,1,,
1608,,下平,先仙第一,態藝,𪽌,テン,,,,,,,,,1,,
1609,,下平,先仙第一,態藝,妍,ケン,,姸,,疑,開,四,先,平,1,,
1610,,下平,先仙第一,態藝,眠,メン,,,,明,開,四,先,平,1,,
1611,,下平,先仙第一,態藝,瞑,ケン,,,,明,開,四,先,平,1,,
1612,,下平,先仙第一,態藝,駢,ヘン,,,,並,開,四,先,平,1,,
1613,,下平,先仙第一,態藝,編,ヘン,,,,幫,開,四,先,平,1,,
1614,,下平,先仙第一,態藝,眩,ケン,エン,,,匣,合,四,先,平,1,アヤワ行,-eン
1615,,下平,先仙第一,態藝,癲,テン,,,,端,開,四,先,平,1,,
1616,,下平,先仙第一,態藝,𠑘,テン,,,,端,開,四,先,平,1,,
1617,,下平,先仙第一,態藝,禪,セン,,,,常,開,三,仙A,平,1,,
1618,,下平,先仙第一,態藝,嫣,ヱン,,,,曉,開,三,仙A,平,1,,
1619,,下平,先仙第一,態藝,翩,ヘン,,,,滂,開,三,仙A,平,1,,
1620,,下平,先仙第一,態藝,謾,メン,,,,明,開,三,仙A,平,1,,
1621,,下平,先仙第一,態藝,翾,ケン,,,,曉,合,三,仙A,平,1,,
1622,,下平,先仙第一,態藝,愆,ケンｘ,,,,溪,開,三,仙B,平,1,,
1623,,下平,先仙第一,態藝,褰,ケン,,,,溪,開,三,仙B,平,1,,
1624,,下平,先仙第一,態藝,權,コン,,,,群,合,三,仙B,平,1,,
1625,,下平,先仙第一,態藝,嘕,ケン,,,,曉,開,三,仙A,平,1,,
1626,,下平,先仙第一,態藝,痊,セン,,,,清,合,三,仙A,平,1,,
1627,,下平,先仙第一,態藝,蹎,テン,,,,端,開,四,先,平,1,,
1628,,下平,先仙第一,態藝,詮,セン,,,,清,合,三,仙A,平,1,,
1629,,下平,先仙第一,態藝,牽,ケン,,,,溪,開,四,先,平,1,,
1630,,下平,先仙第一,態藝,硏,ケン,,,,疑,開,四,先,平,1,,
1631,,下平,先仙第一,態藝,煎,セン,,,,精,開,三,仙A,平,1,,
1632,,下平,先仙第一,態藝,湔,セン,,,,從,開,四,先,平,1,,
1633,,下平,先仙第一,態藝,鐫,セン,,,,精,合,三,仙A,平,1,,
1634,,下平,先仙第一,態藝,捐,ヱン,,,,以,合,三,仙A,平,1,,
1635,,下平,先仙第一,態藝,悁,ヱン,,,,影,合,三,仙A,平,1,,
1636,,下平,先仙第一,態藝,䖍,ケン,,虔,,群,開,三,仙B,平,1,,
1637,,下平,先仙第一,態藝,扇,セン,,,,書,開,三,仙A,平,1,,
1638,,下平,先仙第一,態藝,搴,クエン？,,,https://i.imgur.com/LVIH3af.png,見,開,三,仙B,上,1,,
1639,,下平,先仙第一,態藝,篿,セン,,,,章,合,三,仙A,平,1,,
1640,,下平,先仙第一,態藝,攣,レン,,,,來,合,三,仙A,平,1,,
1641,,下平,先仙第一,態藝,儇,ケン,,,,曉,合,三,仙A,平,1,,
1642,,下平,先仙第一,態藝,嬛,ケン,,,,曉,合,三,仙A,平,1,,
1643,,下平,先仙第一,態藝,撋,セン,,,,日,合,三,仙A,平,1,,
1644,,下平,先仙第一,態藝,旋,セン,,,,邪,合,三,仙A,平,1,,
1645,,下平,先仙第一,態藝,還,セン？,,,,邪,合,三,仙A,平,1,,
1646,,下平,先仙第一,態藝,揎,セン,,,,心,合,三,仙A,平,1,,
1647,,下平,先仙第一,生植,棉,メン,,,,明,開,三,仙A,平,1,,
1648,,下平,先仙第一,生植,楩,ヘン,,,,並,開,三,仙A,平,1,,
1649,,下平,先仙第一,生植,蓮,レン,,,,來,開,四,先,平,1,,
1650,,下平,先仙第一,生植,𣒰,セン,,栴,,章,開,三,仙A,平,1,,
1651,,下平,先仙第一,生植,荃,セン,,,,清,合,三,仙A,平,1,,
1652,,下平,先仙第一,食服,饘,セン,,,,章,開,三,仙A,平,1,,
1653,,下平,先仙第一,食服,氈,セン,,,,章,開,三,仙A,平,1,,
1654,,下平,先仙第一,食服,綿,メン,,,,明,開,三,仙A,平,1,,
1655,,下平,先仙第一,器財,船,セン,,,,船,合,三,仙A,平,1,,
1656,,下平,先仙第一,器財,璿,セン,,,,邪,合,三,仙A,平,1,,
1657,,下平,先仙第一,器財,瑌,セン,,,,日,合,三,仙A,平,1,,
1658,,下平,先仙第一,器財,鉛,ヱン,,,,以,合,三,仙A,平,1,,
1659,,下平,先仙第一,器財,錢,セン,,,,從,開,三,仙A,平,1,,
1660,,下平,先仙第一,器財,𧓍,ヘン,,蠙,,並,開,四,先,平,1,,
1661,,下平,先仙第一,器財,韉,セン,,,,精,開,四,先,平,1,,
1662,,下平,先仙第一,器財,舷,ケン,ヱン,,,匣,開,四,先,平,1,アヤワ行,-eン
1663,,下平,先仙第一,器財,弦,ケン,ヱン,,,匣,開,四,先,平,1,アヤワ行,-eン
1664,,下平,先仙第一,器財,軿,ヘン,,,,並,開,四,先,平,1,,
1665,,下平,先仙第一,器財,籩,ヘン,,,,幫,開,四,先,平,1,,
1666,,下平,先仙第一,器財,韆,セン,,,,清,開,三,仙A,平,1,,
1667,,下平,先仙第一,器財,筵,ヱン,,,,以,開,三,仙A,平,1,,
1668,,下平,先仙第一,器財,鋋,セン,,,,以,開,三,仙A,平,1,,
1669,,下平,先仙第一,器財,㫋,セン,,旃,,章,開,三,仙A,平,1,,
1670,,下平,先仙第一,器財,扁,ヘン,,,,滂,開,三,仙A,平,1,,
1671,,下平,先仙第一,器財,鞭,ヘン,,,,幫,開,三,仙A,平,1,,
1672,,下平,先仙第一,器財,銓,セン,,,,清,合,三,仙A,平,1,,
1673,,下平,先仙第一,器財,筌,セン,,,,清,合,三,仙A,平,1,,
1674,,下平,先仙第一,器財,鍵,ケン,,,,群,開,三,仙B,平,1,,
1675,,下平,先仙第一,器財,箋,セン,,,,精,開,四,先,平,1,,
1676,,下平,先仙第一,器財,篇,ヘン,,,,滂,開,三,仙A,平,1,,
1677,,下平,先仙第一,器財,瑄,セン,,,,心,合,三,仙A,平,1,,
1678,,下平,先仙第一,器財,鈿,テン,,,,定,開,四,先,平,1,,
1679,,下平,先仙第一,器財,棬,ケン,,,,溪,合,三,仙B,平,1,,
1680,,下平,先仙第一,器財,甎,セン,,,,章,合,三,仙A,平,1,,
1681,,下平,先仙第一,光彩,煙,ケン,ヱン,,,影,開,四,先,平,1,アヤワ行,-eン
1682,,下平,先仙第一,光彩,玄,ケン,ヱン,,,匣,合,四,先,平,1,アヤワ行,-eン
1683,,下平,先仙第一,光彩,煽,セン,,,,書,開,三,仙A,平,1,,
1684,,下平,先仙第一,光彩,然,セン,,,,日,開,三,仙A,平,1,,
1685,,下平,先仙第一,光彩,縓,ケン,セン,,,清,合,三,仙A,平,1,サ行,-eン
1686,,下平,先仙第一,數量,千,,,,,清,開,四,先,平,1,,
1687,,下平,先仙第一,數量,員,イン,ヱン,,,,,,,,1,アヤワ行,-eン
1688,,下平,先仙第一,虛押,先,セン,,,,心,開,四,先,平,1,,
1689,,下平,先仙第一,虛押,前,セン,,,,從,開,四,先,平,1,,
1690,,下平,先仙第一,虛押,堅,ケン,,,,見,開,四,先,平,1,,
1691,,下平,先仙第一,虛押,湮,ヱン,,,,影,開,四,先,平,1,,
1692,,下平,先仙第一,虛押,塡,テン,,,,定,開,四,先,平,1,,
1693,,下平,先仙第一,虛押,闐,■ン,,,,定,開,四,先,平,1,,
1694,,下平,先仙第一,虛押,蠲,,,,,見,合,四,先,平,1,,
1695,,下平,先仙第一,虛押,懸,ケン,,,,匣,合,四,先,平,1,,
1696,,下平,先仙第一,虛押,鮮,セン,,,,心,開,三,仙A,平,1,,
1697,,下平,先仙第一,虛押,遷,セン,,,,清,開,三,仙A,平,1,,
1698,,下平,先仙第一,虛押,延,ヱン,,,,以,開,三,仙A,平,1,,
1699,,下平,先仙第一,虛押,甄,ケン,,,,見,開,三,仙A,平,1,,
1700,,下平,先仙第一,虛押,纏,テン,,,,澄,開,三,仙B,平,1,,
1701,,下平,先仙第一,虛押,連,レン,,,,來,開,三,仙A,平,1,,
1702,,下平,先仙第一,虛押,聯,レン,,聮,,來,開,三,仙A,平,1,,
1703,,下平,先仙第一,虛押,偏,ヘン,,,,滂,開,三,仙A,平,1,,
1704,,下平,先仙第一,虛押,全,セン,,,,從,合,三,仙A,平,1,,
1705,,下平,先仙第一,虛押,宣,セン,,,,心,合,三,仙A,平,1,,
1706,,下平,先仙第一,虛押,穿,セン,,,,昌,合,三,仙A,平,1,,
1707,,下平,先仙第一,虛押,沿,ヱン,,,,以,合,三,仙A,平,1,,
1708,,下平,先仙第一,虛押,緣,ヱン,,,,以,合,三,仙A,平,1,,
1709,,下平,先仙第一,虛押,悛,セン,,,,清,合,三,仙A,平,1,,
1710,,下平,先仙第一,虛押,專,セン,,,,章,合,三,仙A,平,1,,
1711,,下平,先仙第一,虛押,遄,セン,,,,常,合,三,仙A,平,1,,
1712,,下平,先仙第一,虛押,圓,ヱン,,,,邪,合,三,仙A,平,1,,
1713,,下平,先仙第一,虛押,騫,ケン,,,,溪,開,三,仙B,平,1,,
1714,,下平,先仙第一,虛押,傳,テン,,,,澄,合,三,仙B,平,1,,
1715,,下平,先仙第一,虛押,蔫,ヱン,,,,影,開,三,仙B,平,1,,
1716,,下平,先仙第一,虛押,焉,ヱン,,,,影,開,三,仙B,平,1,,
1717,,下平,先仙第一,虛押,孱,セン,,,,崇,開,三,仙B,平,1,,
1718,,下平,先仙第一,虛押,便,ヘン,,,,並,開,三,仙A,平,1,,
1719,,下平,先仙第一,虛押,羶,セン,,,,書,開,三,仙A,平,1,,
